PRODUCT_KEY,PRODUCT_NUMBER,EDP_CODE,DESCRIPTION,SUBTYPE_CODE,SUBTYPE_DESC,TYPE_CODE,TYPE_DESC,LINE_CODE,LINE_DESC,ACTIVE_FLAG,EFF_FM_DT,EFF_TO_DT
3192,1277016,402800M-1277015,ATO model 402800M (SP 4100),PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3193,1279262,414451M-1279261,ATO model  414451M (MP2550BAD),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3194,1279382,414506M-1279381,ATO model 414506M (RICOH MP4000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3195,1279384,402804M-1279383,ATO model 402804M (SP 4110),PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3196,1279398,414504M-1279397,ATO model 414504M (RICOH MP4000BADR),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3197,1279436,413174M-1279435,ATO model 413174M (Ricoh MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3198,1279603,414510M-1279602,ATO model 414510M (RICOH MP5000BAD),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3199,1279665,414479M-1279664,ATO model  414479M (MP3350CSP),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3200,1279775,414506M-1279774,ATO model 414506M (RICOH MP4000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3201,1279829,402804M-1279828,ATO model 402804M (SP 4110),PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3202,1279833,413174M-1279832,ATO model 413174M (Ricoh MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3203,1280047,413336M-1280046,ATO model 413336M (Ricoh MPC4500AD),CL_63,COLOR COPIER 40-59 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3204,1282781,413336M-1282780,ATO model 413336M (Ricoh MPC4500AD),CL_63,COLOR COPIER 40-59 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3205,1282821,414470M-1282820,NRG MP3350BADR,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3206,1282847,402707M-1282846,ATO model 402707M (SP C811DN),PC_05,PAGE PRINTER COLOUR 40-59 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3207,1282983,402707M-1282982,ATO model 402707M (SP C811DN),PC_05,PAGE PRINTER COLOUR 40-59 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3208,1283117,D0093883,FRAME:TRANSFER BELT,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3209,1283120,D0101043,COVER:CONNECTOR:2,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3210,1283127,D0102563,CUSHION:GUIDE PLATE:PAPER FEED ROLL,4002,MECHANICAL PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3211,1286289,NUKCL3200,CANON CL3200,OTHER,OTHER MACHINE,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3212,1286316,NUKMON17RELTL766W,17Inch TFT Monitor,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3213,1286320,NUKNASH4,NASHUATEC 4525,OTHER,OTHER MACHINE,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3214,1286347,NUK617,AF240W Server,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3215,1286462,NUK8442,AMD Athlon 64 3000+ 64Bit 512k OEM,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
3216,1286464,512912,Print/Scan Unit Type 8000 CRIC,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3217,1286465,514115,PRT ENHANCE OPTION TYPE 3850,2000,PRINT CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3218,1286467,513404,RPCS PRINT UNIT TYPE 3510 RIF,2000,PRINT CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3219,1286468,513414,PRT ENHANCE OPTION TP3510 RIF,2000,PRINT CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3220,1286469,513710,PrinterControllerRW3900XRIJ,2000,PRINT CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3221,1286470,511690,DIF2019PXRAI PRT/SCAN OPTION**,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3222,1286472,414573M8,Option Class NRG PRSCN9000UK,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3223,1286473,414577M8,Option Class NRG PRSCN9000UK,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3224,1286474,414581M8,Option Class NRG PRSCN9000UK,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3225,1286475,514368,RICOH PRINT/SCAN UNIT T8500 FOR MP6000/7000/8000UK,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3226,1286478,514373,PRINT/SCAN UNIT T8500,2001,PRINT/SCAN CONTROLLER,4111203,CONTROLLER,120,B/W MFP,Y,29-05-2019,31-12-9999
3227,1286479,NUK2355Z,2344Z MITA COPIER,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3228,1286481,NUKAC1085,DWP AFICIO 1035 AC1035,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3229,1286482,NUK5675,LANIER 5625 COLOUR COP CCR061,CL_61,COLOR COPIER 1-19 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3230,1286484,NUKCMRA09,CMRA07 A0 57A0 COPIER 230V *EXPORT,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3231,1286485,NUKCOL19,14 STATION COLLATOR A3 **EXPORT,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3232,1286486,NUKCMR089A,CMR080A 2808 COPIER *EXPORT ONLY,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3233,1286488,NUKCLC450,CANON CLC350 COLOUR COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3234,1286492,NUKCMRA98A,CMRA08A NASH 581AO AO COPIER *EXPORT,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3235,1286493,NUKM4195,4115 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3236,1286494,NUKMURATA F58,# MURATA F50 THERMAL FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3237,1286499,NUKFAX9500,INFOTEC 6500 FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3238,1286500,NUKDSM930EAB,DSM730 EASY ACCESS WITH BOOKMASTER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3239,1286504,NUKK5155,KONICA K4155 COPIER,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3240,1286507,NUKM2290DF,1290DF COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3241,1286509,NUKTA812RE,TRIUMPH ADLER 212RE,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3242,1286511,NUK6621,XEROX 5621 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3243,1286512,NUK3340PDI,FAX 3320L PDI,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3244,1286516,NUKAC517,LANIER AC017 110V PRINTER DSM516,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3245,1286517,NUKAPRICOT 55 VDU,APRICOT 15 INCH MONITOR,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3246,1286518,NUK5915,XEROX 5815 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3247,1286519,NUKAR887,SHARP AR287 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3248,1286522,NIEG292AO,WIDE FORMAT COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3249,1286523,NUK2382ZD,2332ZD COPIER,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3250,1286524,NUKNEFAX 700,# NEC NEFAX 400 THERMAL FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3251,1286525,NUK6152,LANIER 6112 COPIER TOSHIBA 1210,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3252,1286526,NUK5585,LANIER 5485 85PPM DIG COP DMR85,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3253,1286527,NUKF4440NFPDI,F4430NF FAX PDI,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3254,1286528,NUKCMR090,MODEL 2508 GESTETNER COPIER CMR080,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3255,1286531,NUKDSC242,DSC232 COLOUR COPIER CCR101,CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3256,1286536,NUKVB383,VB363 PUNCH/BINDER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3257,1286539,NUKM8122,8112 (240V) PHOTOCOPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3258,1286540,NUKVB261,VB161 PUNCH/BINDER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3259,1286541,NUKAFICIO651,RICOH AFICIO 55CPM COPIER DMR55A,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3260,1286542,NUK2519Z,GESTETNER 2513Z COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3261,1286543,NUKAP3900C,RICOH AP3800C COLOUR PRINTER DSC38,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3262,1286545,NUKRR1290,RR1280 COPYPRINTER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3263,1286546,NUKCMR352,CMR332 2533ZD 3133LD 33cpm COPIER,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3264,1286547,NUKM3138LD,NASHUATEC 3133LD COPIER (CMR332),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3265,1286548,NUKRR8655,rex rotary 51cpm cmr512,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3266,1286552,NUK9860,GESTETNER PLAIN PAPER FAX (fcso),FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3267,1286554,NUKLD187 AF,LD127 AF,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3268,1286555,NUK3622,NASHUATEC COPIER CMR221B,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3269,1286556,NUKVB180,�REFER TO BMV170,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3270,1286557,9000077,CMR271ACARIC COPIER 230/50JP**,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3271,1286559,NUK2529ZD,GESTETNER copier (CMR272),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3272,1286560,208687,CMR452 NRG COPIER MODEL,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3273,1286561,410366,AF220 DIGITAL COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3274,1286562,926156,ARDF2108 ARDF KIR C2 **,OTHER,OTHER MACHINE,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3275,1286563,9000132,25101IIGARIC COPIER 230/50JP**,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3276,1286564,2649533,2315GAMCH COPIER 230/50*,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3277,1286566,402833,FX200L DIGITAL MFP PRINTER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3278,1286572,208492,2513ZGARAI COPIER 220/50 CH**,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3279,1286578,9000063,CMR271CARIC COPIER 220/50JP**,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3280,1286580,11165,PML30BCALEU PRINTER220-240/50*,OTHER,OTHER MACHINE,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3281,1286582,14452,E323n LEXMARKPRINTER220-40/50*,OTHER,OTHER MACHINE,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3282,1286583,11053,DML24ECALEU PRINTER 220-240*,OTHER,OTHER MACHINE,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3283,1286586,208231,CMR331CARPL COPIER 220/50 UK**,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3284,1286587,209323,FT7650/29 RICOH PP COPIER,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3285,1286589,406144,PERSEUS-MF1B,MF_T3,MFP A4 LASER 20-29 CPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3286,1286591,413476,MP2510 DIGITAL COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3287,1286594,411428,MULTI-FUNCTION PRINTER/COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3288,1286597,205628,CPMR550 COPYPRINTER NRG,DD_H_A3,DIGITAL DUP A3 PRESS ROLLER DUPLEX,4111101,MACHINE,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
3289,1286598,412728,NRG DSM735 AD DIG. COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3290,1286599,334255,FAX FIXO UK VERSION 9655/P295/,FP_IN,FAX PLAIN PAPER INKJET/BUBBLEJET,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3291,1286603,339531,FAX 115FINAU RICOH FINNISH,FP_IN,FAX PLAIN PAPER INKJET/BUBBLEJET,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3292,1286605,410635,AF1055 DIGITAL COPIER NRG,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3293,1286608,208955,CMR367UK NRG COPIER MODEL,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3294,1286609,410030,DMR55SCJRAI DIG COPY$**,OTHER,OTHER MACHINE,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3295,1286611,11542,DML26ECALEU PRINTER 220-240*,OTHER,OTHER MACHINE,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3296,1286612,405515,GX3100 MAINFRAME,GE_01,GEL SINGLE FUNCYTION,4111101,MACHINE,310,GELJET PRINTER,Y,29-05-2019,31-12-9999
3297,1286614,412692,AF3045 PS RICOH DIG. COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3298,1286618,2785123,2345ZDGAMCO COPIER 220/50*,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3299,1286621,411473,DMR23ACBRAI DIC COPIER 110V �,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3300,1286623,414526,MP5100CSPCGRPL CSP DIG COPIER,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3301,1286624,430547,FAX4435NF NRG UNIVERSAL,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3302,1286625,10652,PML22CALEU PRINTER 220-240/50*,OTHER,OTHER MACHINE,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3303,1286626,963769,MPC3100ADGER CLR COPR 220,CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3304,1286630,413653,MP173 DIGITAL COPIER NRG,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3305,1286631,208639,CMR1025CARIC COPIER 230/60JP**,BW_05,B&W COPIER 90+ CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3306,1286633,205428,NRG DIGITAL DUPLICATOR,DD_L_B4,DIGITAL DUPLICATOR B4,4111101,MACHINE,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
3307,1286634,334299,MV726W UNIVERSAL RICOH MULTI-,OTHER,OTHER MACHINE,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
3308,1286635,920883,XJ BP 105 CONTROLLER FIERY,OTHER,OTHER MACHINE,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3309,1286638,412188,AFFX27 DIGITAL MFP NO ACROBAT,MF_T2,MFP A4 LASER 10-19 CPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3310,1286639,402250,P7442C,PC_04,PAGE PRINTER COLOUR 30-39 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3311,1286644,413175,MPC2512 DIGITAL COPIER NRG,CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3312,1286647,205356,CPMR354CARCG DIG DUP 230V*,DD_L_B4,DIGITAL DUPLICATOR B4,4111101,MACHINE,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
3313,1286649,402271,AFICIO PRINTER G715 MAINFRAME,OTHER,OTHER MACHINE,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3314,1286650,400162,NRG COPYING MACHINE,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3315,1286652,2673555,3552TAMCH COPIER 230/50*,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
3316,1286656,413175M-1071254,ATO model 413187M (NRG MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3317,1286658,413962M-1071625,ATO model 413973 (NRG MPC7500),CL_64,COLOR COPIER 60-89 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3318,1286659,413962M-1071627,ATO model 413975 (NRG MPC7500),CL_64,COLOR COPIER 60-89 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3319,1286660,402340M-1071677,ATO model 402360M (P7535n),PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3320,1286664,402537M-1071685,ATO model 402548M (SP C410DN),PC_03,PAGE PRINTER COLOUR 20-29 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3321,1286665,414229M-1071687,ATO model 414249M (NRG MPC2000AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3322,1286667,413653M-1071743,ATO model 413673M (MP161),BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3323,1286669,412200M-1071773,ATO model 412213 (NRG CS555),CL_64,COLOR COPIER 60-89 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3324,1286670,405637M-1071775,ATO model 405657M (GX 7000),GE_01,GEL SINGLE FUNCYTION,4111101,MACHINE,310,GELJET PRINTER,Y,29-05-2019,31-12-9999
3325,1286673,413175M-1071801,ATO model 413195M (NRG MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3326,1286674,413175M-1071803,ATO model 413195M (NRG MPC2500AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3327,1286676,413337M-1072029,ATO model 413357M (NRG MPC4500AD),CL_63,COLOR COPIER 40-59 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3328,1286677,413238M-1072037,ATO model 413258M (MP6500SP),BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3329,1286679,413961M-1072041,ATO model 413985 (NRG MPC6000),CL_64,COLOR COPIER 60-89 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
3330,1286682,413235M-1072047,ATO model 413256M (MP5500SP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3331,1286687,402537M-1072095,ATO model 402567M (SP C410DN),PC_03,PAGE PRINTER COLOUR 20-29 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
3332,1286689,402806M-1072099,SP4131,PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3333,1286691,414450M-1072135,ATO model 414475M (NRG MP2550AD),BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3334,1286693,413337M-1072139,ATO model 413367M (NRG MPC4500AD),CL_63,COLOR COPIER 40-59 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3335,1286696,414448M-1072145,NRG MP2572B,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3336,1286697,414448M-1072147,NRG MP2572B,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3337,1286701,413179M-1072405,ATO model 413299M (NRG MPC3000AD),CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3338,1286704,414468M-1072441,NRG MP3371BAD,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3339,1286705,413337M-1072443,ATO model 413357M (NRG MPC4500AD),CL_63,COLOR COPIER 40-59 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
3340,1286706,414516M-1072445,ATO model 414536M (MP5000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3341,1286707,414516M-1072472,ATO model 414536M (MP5000CSP),BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3342,1286708,414478M-1072474,NRG MP3361CSP,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
3343,1286709,402802M-1072476,SP4111,PB_04,PAGE PRINTER B&W CUT-SHEET 30-39 PPM,4111101,MACHINE,210,B/W PRINTER,Y,29-05-2019,31-12-9999
3344,1286710,402537M-1072478,ATO model 402557M (SP C410DN),PC_03,PAGE PRINTER COLOUR 20-29 PPM,4111101,MACHINE,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
